event_type,gbtt_timestamp,original_loc_stanox,planned_timestamp,timetable_variation,original_loc_timestamp,current_train_id,delay_monitoring_point,next_report_run_time,reporting_stanox,actual_timestamp,correction_ind,event_source,train_file_address,platform,division_code,train_terminated,train_id,offroute_ind,variation_status,train_service_code,toc_id,loc_stanox,auto_expected,direction_ind,route,planned_event_type,next_report_stanox,line_ind
DEPARTURE,2023-09-08 21:52:00,,2023-09-08 21:52:00,0,,,true,4,00000,2023-09-08 21:52:00,false,MANUAL,,,88,false,475S51M708,false,ON TIME,22788002,88,47212,,,,DEPARTURE,47210,
